Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
SNEHA GLASSES (P) LTD.,131093.0,131093.0,131093.0,131093.0,131093.0,131093.0,131093.0,131093.0,131093.0,131190.23,131224.15860000023,131289.95660200028,131319.26418525018,131131.6732
SNFP MARKETING,56280.0,56280.0,207818.0,106653.0,106653.0,106653.0,106653.0,106653.0,106653.0,106654.22,106649.97430000006,106656.24825300014,106650.93827641018,106631.09
SNOCAP ICE CREAMS (P) LTD.,3488.0,3488.0,3488.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3648.08,3647.7824999999975,3646.974836999993,3646.4400610299945,3648.59
SNOW BEE COLD STORE,47230.0,47230.0,47230.0,47230.0,47230.0,47230.0,47230.0,47230.0,47230.0,47229.35,47229.08309999999,47227.36358799996,47226.72668438,47230.45
SNOWLITE LED,51660.0,51660.0,51660.0,51660.0,51660.0,46023.0,40386.0,13229.0,8790.0,8798.74,8799.350699999994,8801.801668999984,8801.491877479983,51660.21
SOBHA LTD.,144230.0,144230.0,144230.0,144230.0,144230.0,144230.0,144230.0,144230.0,144230.0,144165.69,144156.1096999999,144149.35083900002,144127.42728873028,144221.5
SOFT TURF,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.12,18600.394000000044,18601.127733000063,18601.63745082008,18600.21
SOFTLINE UPVS WINDOWS & DOORS,28781.0,28781.0,28781.0,28781.0,28781.0,28781.0,28781.0,28781.0,28781.0,28782.94,28785.74169999995,28786.286158999977,28786.536399779947,28780.32
SOHUM TRADING COMPANY,99990.0,99990.0,99990.0,99990.0,99990.0,99990.0,99990.0,99990.0,99990.0,99988.02,99991.81559999989,99993.38114500012,99997.10435789026,99985.17
SOILTECH INDIA P. LTD.,11875.0,11875.0,11875.0,11875.0,11875.0,11875.0,11875.0,11875.0,11875.0,11874.21,11872.669699999991,11872.250488999987,11871.46675925,11875.1
SOLAHART,15597.0,15597.0,15597.0,15597.0,15597.0,15597.0,15597.0,15597.0,15597.0,15596.32,15597.109800000004,15597.935738999984,15599.325879240016,15598.04
SOLANGE CHEMICALS AND POLYMERS LLP,112122.0,112122.0,112122.0,112122.0,148744.0,92966.0,77383.0,61800.0,61800.0,61868.53,61880.19450000003,61907.1795680001,61908.370043190094,148608.64
SOLAR INTERNATIONAL,238500.0,238500.0,238500.0,238500.0,238500.0,238500.0,238500.0,238500.0,238500.0,238641.96,238675.1430000003,238753.4060120001,238796.2452483598,238424.68329999998
SOLAR OFFSET PRINTERS (P) LTD.,27660.0,27660.0,27660.0,27660.0,27660.0,27660.0,27660.0,27660.0,27660.0,27659.5,27657.9753,27658.699981000027,27658.76779214998,27658.12
SOLAR PRODUCTS,220856.0,163000.0,218590.0,218590.0,218590.0,218590.0,218590.0,218590.0,218590.0,218648.0,218657.17220000003,218668.8125930003,218655.5773491301,218627.93
SOLE TRADING COMPANY,12970.0,12970.0,12970.0,12970.0,12970.0,12970.0,12970.0,12970.0,12970.0,12969.68,12970.416100000006,12970.954319000011,12971.354751320014,12971.59
SOLGEN ENERGY PRIVATE LIMITED,2880.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.15,2430.7237999999984,2430.8588660000023,2430.939422279999,2430.05
SOLIPMEX,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3853.14,3852.219000000004,3852.237061,3851.962382530002,3853.34
SOLO PLYWOODS P. LTD.,27000.0,13818.0,13818.0,13818.0,13818.0,13818.0,13818.0,13818.0,13818.0,13820.34,13821.026900000004,13821.770996,13821.099426589995,13818.92
SOMANY CERAMICS LTD.,770000.0,49180.0,86331.0,123482.0,409505.0,19100.0,38142.0,18484.0,38779.0,38691.19,38645.95899999996,38636.743940999935,38648.529827949904,409934.38
SONASHI ELECTRONIC P. LTD.,10395.0,29575.0,106962.0,34389.0,30953.0,16214.0,16214.0,16214.0,16214.0,16215.29,16215.9536,16216.691824999973,16217.937120579973,30946.21
SONDAYS ENERGY,3048.0,3048.0,3048.0,3048.0,3048.0,3048.0,3048.0,3048.0,3048.0,3047.45,3047.4955000000027,3047.44589,3047.5455719999973,3047.79
SONIA AUDIO AND LIGHTING,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2317.56,2317.1932999999995,2316.6472430000053,2316.410262120007,2317.33
SONIA EXPORTS,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25397.48,25395.197899999992,25394.325510000017,25393.578557790028,25399.0
SONY AGENCIES,14920.0,14920.0,14920.0,14920.0,14920.0,14920.0,14920.0,14920.0,14920.0,14919.53,14922.09530000002,14926.688530000009,14931.98894335,14922.22
SOOFI TRADERS,15940.0,15940.0,15940.0,15940.0,15940.0,15930.0,15930.0,15930.0,15930.0,15934.58,15935.529200000015,15938.076856000009,15940.685638670036,15944.505
SOORYA CASHEW FACTORY,677315.0,466530.0,113533.0,113533.0,113533.0,113533.0,113533.0,113533.0,113533.0,113507.07,113512.91400000008,113534.5146780001,113571.82136059008,113562.16
SOORYA ENTERPRISES,3444.0,3444.0,3153.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2863.53,2864.480200000001,2864.8160339999968,2865.836065209998,2862.29
SOORYA FRAMETECH P. LTD.,110500.0,110500.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,24998.68,24998.820600000006,24999.79082500002,25000.021641430023,24999.87
SOORYA INTERNATIONAL,97228.0,77995.0,292203.0,32371.0,32371.0,32371.0,32371.0,32371.0,32371.0,32376.38,32374.623099999968,32371.41736199997,32369.773172029916,32388.34
SOORYA WOOD DESIGN,69506.0,62950.0,62950.0,62950.0,62950.0,62950.0,62950.0,62950.0,62950.0,62978.05,62996.54459999991,63010.313418999904,63021.24706134004,62988.478599999995
SOPAN O AND M CO.  P. LTD.,9120.0,9120.0,9120.0,9120.0,9120.0,9120.0,9120.0,9120.0,9120.0,9120.99,9121.842299999997,9123.139956000008,9124.092833420018,9121.815999999999
SOPMA IMPORTERS & EXPORTERS LTD.,76360.0,76360.0,76360.0,76360.0,76360.0,76360.0,76360.0,76360.0,76360.0,76370.9,76378.63910000012,76392.49946900016,76394.6884747801,76380.93
SOUGANDHIKA HOTEL & RESTAURANT,6940.0,6940.0,6980.0,7020.0,7060.0,8540.0,8540.0,8540.0,8540.0,8530.4,8530.710300000008,8529.346838000012,8529.468227800004,7059.095
SOUMYA TRADERS,228394.0,180810.0,170613.0,178930.0,170583.0,36900.0,4620.0,4620.0,4620.0,4621.65,4621.823000000006,4622.539076000009,4624.561306079999,170498.8366
SOUQALARAB MANUFATURUR,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0056,23000.005992,23000.005991999995,23000.0
SOURIAU INDIA (P)  LTD.,1089.0,743.0,1649.0,11852.67,22056.33,32260.0,32260.0,32260.0,32260.0,32253.15,32247.08939999997,32242.609655999982,32236.53496652003,22045.74120000002
SOUTH ANCHORS EXPORTS AND SERVICES P. LTD.,61730.0,61730.0,61730.0,61730.0,61730.0,61730.0,61730.0,61730.0,61730.0,61732.14,61719.66719999999,61708.148614999984,61702.13933227991,61725.27
SOUTH INDIA INDUSTRIES,81344.0,81344.0,81344.0,81344.0,81344.0,81344.0,81344.0,81344.0,81344.0,81338.85,81330.07209999993,81326.66338499982,81317.51011995994,81333.86
SOUTH INDIA PAPER MILLS LTD.,361961.0,361961.0,361961.0,361961.0,361961.0,361961.0,361961.0,361961.0,361961.0,361965.07,361926.2720000002,361818.0915720002,361819.8248815604,362217.35
SOUTH INDIA PLASTICS,9340.0,9340.0,9340.0,9340.0,9340.0,9340.0,9340.0,9340.0,9340.0,9335.92,9334.501400000014,9333.584506000025,9333.361155190029,9337.2
SOUTH INDIA TRADING COMPANY,18265.0,18265.0,18265.0,18265.0,27550.0,41200.0,54850.0,36280.0,26811.0,26806.38,26797.680199999973,26794.09294099998,26785.66479755999,27544.3867
SOUTH INDIAN FEDERATION OF FISHERMAN SOCIETIES,83203.0,85224.0,49268.0,102655.0,105458.0,79244.0,21641.0,14997.5,8354.0,8371.01,8386.204800000003,8390.22794999999,8395.201069179986,105398.81
SOUTH INDIAN FERTILISERS ,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.69,225.517,226.4354920000001,226.95036049000035,225.38
SOUTH INDIAN SAW MILLS,274640.0,274640.0,274640.0,274640.0,274640.0,274640.0,124165.0,124165.0,124165.0,124101.12,124010.69079999992,123991.98685799992,123938.7663706698,274665.87
SOUTH KERALA CASHEW EXPORTERS,1641563.0,4831617.0,3632750.75,2433884.5,1235018.25,36152.0,36152.0,36152.0,36152.0,36174.88,36182.07559999994,36187.37535599999,36191.076130479945,1234857.2586
SOUTHBOUND INDUSTRIES P. LTD.,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.54,6980.732,6981.013573999993,6981.153407689985,6980.413300000001
SOUTHER IND PLYWOOD INDUSTRIES,400130.0,400130.0,400130.0,400130.0,400130.0,400130.0,400130.0,400130.0,400130.0,400119.56,399932.3444000003,399887.8092110008,399874.69285287097,400180.87
SOUTHERN CARBON & CHEMICALS,17775.0,23372.0,28969.0,28103.0,34815.0,20680.0,10340.0,28010.0,28010.0,28006.0,28004.502,28003.832265999983,28003.59761817002,34794.1566
SOUTHERN CASHEW EXPORTERS,1073031.0,1009508.0,945985.0,1431130.0,1298299.0,1831736.0,1028860.0,1028860.0,1028860.0,1027499.34,1026764.187400002,1025805.5582160004,1025280.4012593807,1294176.23
SOUTHERN DREDGING COMPANY P. LTD.,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.014264799998,14000.0
SOUTHERN FLOATING SOLAR P. LTD.,11124.0,11124.0,11124.0,11124.0,11124.0,11124.0,11124.0,11124.0,11124.0,11122.97,11122.473799999989,11122.443267000008,11122.570850770007,11122.78
SOUTHERN GAS LTD.,190800.0,340200.0,194400.0,121050.0,47700.0,47700.0,47700.0,47700.0,47700.0,47711.6,47719.331000000006,47723.154721000064,47736.6047479901,47768.36
SOUTHERN GENSETS,15490.0,15490.0,15490.0,15490.0,15490.0,15490.0,15490.0,15490.0,15490.0,15492.22,15494.003699999992,15495.126358000009,15496.355433030036,15492.81
SOUTHERN HAMMERS,15870.0,65161.0,61434.0,78045.0,112694.0,30915.0,17711.0,14160.0,14160.0,14163.83,14173.625100000008,14181.750715000033,14184.69551449005,112619.9
SOUTHERN IMPEX,221875.0,150876.0,148180.0,150730.0,114020.0,114020.0,114020.0,114020.0,114020.0,114030.58,114074.39140000002,114129.66785700004,114146.25226620004,114114.84
SOUTHERN ISPAT & ENERGY LTD.,883410.0,3372515.0,2876047.5,2379580.0,293880.0,293880.0,293880.0,293880.0,293880.0,293847.07,293824.3792000001,293856.85957499995,293855.19565160974,293958.8
SOUTHERN LINE P. LTD.,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26249.96,26249.959999999974,26249.543121999966,26249.51807296001,26250.0
SOUTHERN PAINTS,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0205,26599.99978100005,26600.314497820007,26600.16
SOUTHERN PAKS,226740.0,363932.0,206243.0,344802.0,49280.0,49280.0,49280.0,49280.0,49280.0,49300.41,49303.11960000007,49305.62825399997,49307.36525164999,49303.95
SOUTHERN PLYWOODS,55000.0,55000.0,55000.0,141692.0,20064.0,23100.0,23100.0,23100.0,23100.0,23094.98,23100.84559999999,23101.340144999973,23102.00883248999,20077.0
SOUTHERN POLYMERS,21672.0,21672.0,7140.0,20064.0,20064.0,20064.0,20064.0,20064.0,20064.0,20062.9,20063.46449999999,20063.688042,20063.19754381,20062.08
SOUTHERN SALES CORPORATION,4708.0,4708.0,4708.0,4708.0,4708.0,4708.0,4708.0,4708.0,4708.0,4708.66,4709.149999999993,4709.423060999986,4709.691450119995,4708.64
SOUTHERN STAR IMPEX,25010.0,24620.0,24620.0,24620.0,24620.0,24620.0,24620.0,24620.0,24620.0,24621.77,24621.924700000007,24624.836284000008,24624.740582989994,24620.83
SOUTHERN TELECOM,27200.0,52003.0,76806.0,43398.0,11065.0,7300.0,5670.0,5670.0,5670.0,5670.51,5670.854400000004,5672.430947000003,5672.178403759997,11062.31
SOUTHERN TREE FARMS LTD.,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.066255,4000.068085710008,4000.0
SOUTHERN WOODPECKERS,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4499.8289,4499.828900000007,4499.8289000000095,4500.0
SOUTHERN WOODS,10840.0,10840.0,10840.0,10840.0,10840.0,10840.0,4270.0,48480.0,92690.0,92475.12,92431.44380000002,92463.93534000016,92468.19076204022,10840.7799
SOUTHSOFT SOLUTIONS P. LTD.,190070.0,190070.0,190070.0,190070.0,190070.0,190070.0,190070.0,190070.0,190070.0,190051.5,190030.2567,190045.539312,190028.0276114499,190064.29
SOWPARNIKA THERMISTORS AND,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0547,900.1036119999985,900.0928235799969,900.0
SOWPARNIKA THERMISTORS AND HYBRIDS P. LTD.,360.0,280.0,200.0,557.0,914.0,1271.0,1271.0,1271.0,1271.0,1266.0,1264.6822,1263.9595519999984,1263.8721638499997,921.74
SP WELL FORT,15120.0,15120.0,15120.0,15120.0,15120.0,15120.0,15120.0,15120.0,15120.0,15118.09,15118.802400000011,15120.997579000004,15116.84864309999,15112.84
SPA ZONE,61580.0,72681.0,50629.0,17700.0,55097.0,40806.0,26515.0,26515.0,26515.0,26511.63,26511.172999999955,26512.82587399996,26513.36075155993,55069.5367
SPAAD IMPEX,29031.0,29031.0,29031.0,29031.0,29031.0,29031.0,29031.0,29031.0,29031.0,29025.31,29017.43210000003,29008.474055999977,29004.729732419943,29023.23
SPACE MARKETING,60480.0,60480.0,60480.0,60480.0,60480.0,148190.0,137970.0,120050.0,120050.0,120066.39,120053.26070000004,120066.46132600014,120057.66452634004,60479.825
SPACIO IMPEX,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30654.92,30650.29439999997,30648.780860000006,30645.987434329974,30652.43
SPACIO TILES AND SANITARIES P.  LTD,2379.0,2379.0,2379.0,2379.0,2379.0,2379.0,2379.0,2379.0,2379.0,2376.91,2375.3731000000016,2374.484799999999,2374.847819550001,2376.7
SPACIO VENTURES LLP,2414.0,1996.5,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1582.7,1585.0034000000005,1585.1528329999987,1588.1544586099997,1584.96
SPACKLERS PROJECTS INTERNATIONAL,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3299.9,3299.900000000002,3299.8849030000047,3299.822905720005,3299.9
SPAN AQUATIC PRODUCTS,426681.0,426681.0,426681.0,426681.0,426681.0,426681.0,426681.0,700116.0,60180.0,60253.14,60331.08879999994,60346.67058700001,60339.12420559008,426758.51
SPANAIR,1355.0,1355.0,1483.0,1471.6,1460.2,1448.8,1437.4,1426.0,1426.0,1429.59,1432.065699999998,1436.4784879999977,1437.586156889998,1457.5899999999995
SPANILA SANITARY WARE,247352.0,223360.0,309985.0,295954.0,97745.0,97745.0,97745.0,97745.0,97745.0,97757.92,97743.67999999992,97747.94405399986,97764.73336571002,97756.8867
SPARE AND CARE,1610.0,1610.0,1610.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2845.59,2843.9793,2843.693792000003,2842.185663660003,2845.75
SPARROW FITNESS AND LED PVT LT,9090.0,9090.0,9090.0,9090.0,9090.0,9090.0,9090.0,9090.0,9090.0,9090.77,9091.723500000007,9091.81124,9094.729801579992,9092.8
SPARSTER MEDICAL DAE,1053.0,1292.0,1531.0,1531.0,1531.0,1531.0,1531.0,1531.0,1531.0,1530.55,1529.913100000001,1529.366462000002,1529.1581499200029,1529.94
SPAZIO DESIGNER HOMES PVT.LTD,10896.0,15210.0,15210.0,15210.0,15210.0,15210.0,15210.0,15210.0,15210.0,15209.6,15209.522700000009,15210.117422000014,15210.369016540026,15210.5
"SPB NEW ALLOY STEEL PRIVATE LTD,",47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,47283.51,47274.60169999991,47274.10016299993,47276.787686079886,47281.36
SPEAR LUBRICANTS INDIA P. LTD.,16765.0,16765.0,16765.0,16765.0,16765.0,16765.0,16765.0,16765.0,16765.0,16766.18,16765.371000000006,16764.535562000026,16764.01567177001,16766.11
SPECIAL COATINGS,15487.0,15487.0,14237.0,14237.0,14237.0,14237.0,14237.0,14237.0,14237.0,14237.97,14238.80289999998,14240.41113,14242.216928319993,14238.02
SPECIALITY PAPER & BOARDS P. LTD.,155609.0,155609.0,155609.0,155609.0,155609.0,155609.0,155609.0,155609.0,155609.0,155603.15,155600.94480000026,155597.15829000052,155589.29642958046,155605.48
SPECTRA IMPEX,16330.0,16330.0,16330.0,16330.0,16330.0,16330.0,23320.0,25635.0,27520.0,27510.14,27504.5713,27501.96893199997,27499.873121509976,16336.6
SPECTRA PLAST INDIA P. LTD.,15950.0,15950.0,15950.0,15950.0,15950.0,15950.0,15950.0,15950.0,15950.0,15946.04,15944.63030000002,15944.388859000032,15945.42594086004,15948.075
SPECTRUM GLASS SOLUTIONS,5600.0,5600.0,5600.0,5600.0,3310.0,3580.0,3580.0,3580.0,3580.0,3578.88,3580.0703000000008,3580.314094000003,3581.0055403400065,3326.85
SPECTRUM IMPEX,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4728.73,4727.309399999995,4726.588360999986,4726.24009393999,4730.02
SPECTRUM SUPPLYCHAIN SOLUTIONS P. LTD.,59490.0,59490.0,59490.0,59490.0,59490.0,59490.0,59490.0,59490.0,59490.0,59487.02,59487.9722999999,59473.097826999874,59467.3384873299,59490.82
SPECULA FAB LLP,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,13679.62,13679.823000000011,13678.712012000018,13680.186555710005,13680.54
SPEED LUBRICANT & GREASE TRADING,27290.0,27290.0,27290.0,27290.0,27290.0,27290.0,27290.0,27290.0,29410.0,29371.39,29349.830100000006,29345.75726499997,29324.61593642,27295.315
SPEED MARINE,605.0,7274.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2473.16,2472.163700000002,2471.6592630000027,2471.4846037700054,2473.37
SPEED WOOD INDUSTRIES,29337.0,29337.0,36911.33,44485.67,52060.0,215495.0,108060.0,108060.0,108060.0,108075.72,108014.47460000006,107993.11046600011,107965.11050022989,52053.83
SPELL IMPORT & EXPORT,2980.0,2980.0,2980.0,10190.0,24130.0,17191.0,12244.0,4900.0,4900.0,4905.7,4906.733600000005,4908.374292999993,4909.44730734999,24093.631999999998
SPERO,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,602.4,602.1946000000008,601.9779310000017,601.9094517800013,602.6832
SPG CORPORATION (P) LTD.,64744.0,64744.0,64744.0,130591.0,65039.0,43336.0,21633.0,43219.0,43219.0,43219.03,43225.85159999992,43224.83722299987,43225.68231632992,65017.29
SPICE RESIDENCY,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.95,2276.1574000000032,2276.767518,2276.841263119999,2274.55
SPICE WORLD,6492.0,6492.0,6492.0,6492.0,6492.0,6492.0,6492.0,6492.0,6492.0,6491.84,6491.7899000000025,6491.560797999988,6491.615605909976,6491.8
SPICEOR BIONUTRALITES P. LTD.,9054.0,9054.0,9054.0,9054.0,9054.0,9054.0,9054.0,9054.0,4013.0,4017.73,4023.1496,4024.905423000004,4025.40411326,9052.72
SPIKTEL TECHNOLOGIES P. LTD.,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,240.75,240.7099000000001,240.74124600000025,240.72954285000023,240.85
SPIKTEL TECHNOLOGIES PVT LTD.,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2313.87,2313.885199999999,2313.848862999997,2314.0831096499955,2313.74
SPINNER EXTRUSIONS P. LTD.,112554.0,112554.0,112554.0,112554.0,112554.0,112554.0,112554.0,112554.0,112554.0,112551.6,112550.2967999998,112550.52827999994,112550.72422612984,112552.82
SPINNER MARKETING,54596.0,54596.0,54596.0,54596.0,54596.0,54596.0,54596.0,54596.0,54596.0,54596.74,54597.132600000055,54597.26138000006,54597.52166831999,54597.02
SPION INDIA MARKETING,21610.0,21610.0,21610.0,21610.0,21610.0,21610.0,21610.0,21610.0,21610.0,21607.8,21605.37170000002,21602.403486000014,21600.689974909987,21607.7
SPLASH INTERNATIONAL,20108.0,20108.0,20108.0,20108.0,20108.0,20108.0,20108.0,20108.0,20108.0,20106.29,20105.465600000032,20103.906365000003,20102.96051662998,20105.48
SPLENDID INDIA,9703.0,9703.0,9703.0,9703.0,9703.0,9703.0,9703.0,9703.0,9703.0,9702.68,9702.351900000014,9702.296644000004,9702.745217339994,9702.3
SPM INTERNATIONAL.,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,79993.78,79989.33660000001,79983.50774899995,79983.1895620799,79994.34
SPORTS AUTHORITY OF INDIA,23620.0,23620.0,23620.0,23620.0,23620.0,23620.0,23620.0,23620.0,23620.0,23622.75,23625.403,23630.383013999977,23633.708137900005,23622.882
SPOT LAND DEVELOPERS LLP,24130.0,24130.0,24130.0,24130.0,24130.0,24130.0,24130.0,28710.0,7691.0,7711.75,7719.0753,7727.847919000013,7730.275009230003,24130.447999999997
SPP POLYPACK P.LTD.,50688.0,50688.0,50688.0,50688.0,50688.0,50688.0,50688.0,50688.0,50688.0,50685.88,50692.546499999975,50696.46331800002,50699.32057455997,50702.07
SPRING BROOKE RESORTS,4140.0,4140.0,4140.0,4140.0,4140.0,2960.5,1781.0,1781.0,1781.0,1794.31,1808.0525,1804.9733009999995,1806.3642955799996,4134.01
SPRING FIELD VILLAS & APARTMENTS,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2911.36,2912.501999999995,2913.305497999997,2914.1979766799977,2910.33
SPRINGFIELD COOL HUB P. LTD.,15513.0,15513.0,15513.0,64339.0,113165.0,34394.0,79710.0,12129.0,12129.0,12135.81,12138.13570000002,12138.574274000008,12141.991893040007,113016.9299
SQUARE ASSOCIATES,2880.0,2470.0,2060.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1648.86,1646.054599999999,1647.051515,1645.6573966599994,1651.34
SQUARE TECH TRADERS,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,26310.0,26310.0,26310.0,26310.8,26313.986099999995,26314.17675500002,26318.36898368998,26983.37
SQUAREZ TILES & STONE,62670.0,62670.0,62670.0,62670.0,62670.0,62670.0,62670.0,62670.0,62670.0,62697.02,62713.53309999988,62719.98288099979,62723.2303159097,62726.0
SRA INTERNATIONAL EXPORT & IMPORT,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4059.8,4060.0035999999936,4059.920525999996,4060.170134649991,4059.93
SREE  LEKSHMI CASHEW EXPORTERS,101780.0,101780.0,101780.0,101780.0,101780.0,101780.0,101780.0,101780.0,101780.0,101787.76,101800.05439999988,101797.1068,101796.08887006,101780.84
SREE BALAJI INTERNATIONAL,336432.0,336432.0,336432.0,336432.0,336432.0,336432.0,336432.0,336432.0,336432.0,336356.44,336326.4189000003,336315.21969500056,336303.6674586609,336405.41
SREE BHADRA INT'L. TRADING COMPANY P. LTD.,19890.0,19890.0,17695.0,15500.0,12540.0,12540.0,12540.0,12540.0,12540.0,12540.94,12542.516099999986,12543.008892999997,12543.256682289988,12543.86
SREE BHADRA INTERNATIONAL TRADING COMPANY,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,7919.1,7917.983799999988,7917.718685,7918.020978169982,7919.62
SREE BHAGAVATHY INDUSTRIES,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,305.9,305.82120000000043,305.8513380000011,305.81042156000063,305.99
SREE CHITRA TIRUNAL INSTITUTE FOR MEDICA,248.0,248.0,248.0,244.0,5193.0,10142.0,15091.0,16204.0,17317.0,17252.58,17233.989500000014,17225.103788999986,17222.45824489,5206.17
SREE DEEPAM EXPORTS,86075.0,80375.0,52440.0,5570.0,5570.0,5570.0,5570.0,5570.0,5570.0,5570.6,5570.608899999993,5571.084131999993,5571.41821076999,5571.61
SREE DHANALAKSHMI CASHEW EXPORTS   P. LTD.,100220.0,100220.0,100220.0,100220.0,100220.0,100220.0,100220.0,100220.0,100220.0,100221.08,100225.7307,100228.88322499998,100230.0933206898,100225.14
SREE DURGA CASHEW FACTORY,2514493.0,876793.0,67460.0,67460.0,67460.0,67460.0,67460.0,67460.0,67460.0,67451.49,67451.93670000011,67447.89576200015,67456.11183602015,67456.63
SREE ENTERPRISES,14950.0,14950.0,14950.0,14950.0,14950.0,14950.0,14950.0,14950.0,14950.0,14952.71,14956.436999999984,14955.93532699999,14956.961175190005,14947.78
SREE GANESH IMPORTERS,52340.0,28520.0,28520.0,28520.0,28520.0,28520.0,28520.0,28520.0,28520.0,28518.07,28517.417999999976,28515.219077,28513.81043013996,28519.04
SREE GOKULAM EXPORTS & IMPORTS INDIA P. LTD.,13290.0,39232.0,37300.0,14220.0,12430.0,12430.0,12430.0,12430.0,12430.0,12436.06,12436.314300000024,12437.472835,12438.222605340008,12439.18
SREE GOKULAM HEALTHCARE PVT LTD ,7607.0,1882.0,5904.0,10763.0,4250.0,4125.0,4000.0,4000.0,4000.0,4000.71,4001.027400000004,4001.6449470000057,4001.753798220008,4248.272
"SREE GOKULAM HOTEL (INDIA) P. LTD.,",46550.0,46550.0,46550.0,46550.0,46550.0,46550.0,46550.0,46550.0,46550.0,46544.84,46541.08329999996,46538.97726000004,46537.02776517006,46546.66
SREE INTERNATIONAL TRADERS,55590.0,90866.0,26157.0,26157.0,26157.0,26157.0,26157.0,26157.0,26157.0,26157.72,26159.170700000013,26161.591284999984,26163.02624777999,26157.63
SREE JAGATHGURU TEXTILES MILL,10520.0,10520.0,10520.0,10520.0,10520.0,10520.0,10520.0,10520.0,10520.0,10519.96,10519.720999999989,10519.817566,10519.82484187002,10519.85
SREE KRISHNA CASHEWS,165044.0,296377.5,427711.0,427711.0,427711.0,427711.0,427711.0,427711.0,427711.0,427436.05,427221.1224999997,427130.447888,427155.0606303007,427417.99
SREE LAKSHMI CASHEW COMPANY,383620.0,1614765.0,761670.0,67447.0,67447.0,67447.0,67447.0,67447.0,67447.0,67472.37,67472.88320000008,67468.01490200007,67463.5812573101,67452.84
SREE LAKSHMI IMPEX,23520.0,23520.0,23520.0,23520.0,54027.0,84534.0,84534.0,84534.0,84534.0,84516.52,84496.05299999984,84487.87864399973,84476.59098727987,54041.07900000001
SREE LAKSHMI TIMBERS AND FLOORINGS,285220.0,285220.0,28500.0,55988.0,118420.0,118420.0,118420.0,118420.0,118420.0,118442.32,118468.05530000008,118464.7715059999,118471.3119549601,118404.07
SREE LAKSHMI TRADERS,275000.0,275000.0,275000.0,275000.0,275000.0,2942500.0,5005000.0,5382170.0,6187500.0,6162222.2,6139051.680399997,6070712.894239,6039317.843335679,275120.52
